chrI	936633	936784	Mix1	I+H [2]
chrI	938410	938561	Mix1	I+H [1]
chrI	957437	957588	Mix2	I+H [2]
chrI	973143	973294	stable	stable
chrI	973786	973937	G2	I+H [2]
chrI	978265	978416	I1	stable
chrI	978675	978826	H	stable
chrI	984446	984597	Mix3	stable
chrI	985074	985225	Mix1	stable
chrI	987655	987806	I2	stable
chrI	989005	989156	Mix3	stable
chrI	1014420	1014571	G1	stable
chrI	1014580	1014731	G2	stable
chrI	1015051	1015202	I1	I+H [2]
chrI	1017495	1017646	I1	I+H [2]
chrI	1030102	1030253	G4	stable
chrI	1031895	1032046	stable	stable
chrI	1033597	1033748	G3	stable
chrI	1033945	1034096	G1	stable
chrI	1034295	1034446	G4	stable
chrI	1041021	1041172	Mix8	stable
chrI	1049227	1049378	I2	stable
chrI	1052224	1052375	G1	stable
chrI	1062079	1062230	Mix1	stable
chrI	1067065	1067216	G4	stable
chrI	1068179	1068330	Mix1	stable
chrI	1068402	1068553	N+M	stable
chrI	1069666	1069817	Mix3	stable
chrI	1100709	1100860	Mix2	stable
chrI	1106517	1106668	I2	stable
chrI	1112332	1112483	Mix8	Mix3
chrI	1156107	1156258	stable	stable
chrI	1175792	1175943	G3	stable
chrI	1217333	1217484	H	stable
chrI	1229334	1229485	stable	stable
chrI	1230479	1230630	stable	stable
chrI	1230849	1231000	stable	stable
chrI	1271079	1271230	H	stable
chrI	1305334	1305485	Mix6	stable
chrI	1335234	1335385	stable	stable
chrI	1336773	1336924	stable	stable
chrI	1340096	1340247	G4	stable
chrI	1340525	1340676	stable	stable
chrI	1361301	1361452	Mix1	stable
chrI	1392915	1393066	Mix4	stable
chrI	1394261	1394412	G2	stable
chrI	1415944	1416095	G3	stable
chrI	1416102	1416253	stable	stable
chrI	1435235	1435386	stable	stable
chrI	1444209	1444360	stable	stable
chrI	1453076	1453227	Mix6	stable
chrI	1471123	1471274	Mix1	stable
chrI	1481610	1481761	Mix4	stable
chrI	1514521	1514672	G4	stable
chrI	1559174	1559325	Mix6	stable
chrI	1562641	1562792	Mix2	stable
chrI	1588221	1588372	stable	stable
chrI	1598560	1598711	Mix1	stable
chrI	1610116	1610267	G4	stable
chrI	1628637	1628788	I2	stable
chrI	1634527	1634678	H	I+H [1]
chrI	1651382	1651533	Mix4	stable
chrI	1656779	1656930	stable	stable
chrI	1667364	1667515	H	stable
chrI	1676588	1676739	Mix2	stable
chrI	1678984	1679135	stable	stable
chrI	1686251	1686402	stable	stable
chrI	1687744	1687895	stable	stable
chrI	1688945	1689096	Mix3	stable
chrI	1695158	1695309	Mix2	stable
chrI	1697993	1698144	Mix2	stable
chrI	1701838	1701989	stable	stable
chrI	1717510	1717661	G4	stable
chrI	1719151	1719302	Mix4	stable
chrI	1729647	1729798	H	stable
chrI	1751082	1751233	G4	stable
chrI	1778779	1778930	stable	stable
chrI	1792634	1792785	stable	stable
chrI	1807963	1808114	N+M	stable
chrI	1815939	1816090	stable	stable
chrI	1823038	1823189	G3	stable
chrI	1823210	1823361	stable	stable
chrI	1832613	1832764	stable	stable
chrI	1835533	1835684	Mix2	stable
chrI	1842435	1842586	stable	stable
chrI	1845024	1845175	G4	stable
chrI	1853010	1853161	G3	stable
chrI	1872572	1872723	G2	stable
chrI	1873860	1874011	Mix2	stable
chrI	1895052	1895203	G4	stable
chrI	1913986	1914137	I1	I+H [2]
chrI	1919287	1919438	Mix8	I+H [2]
chrI	1958475	1958626	I2	stable
chrI	1978249	1978400	G3	stable
chrI	2011299	2011450	Mix2	stable
chrI	2019505	2019656	I1	stable
chrI	2026128	2026279	Mix1	stable
chrI	2045036	2045187	Mix4	stable
chrI	2064000	2064151	G4	stable
chrI	2064820	2064971	H	I+H [2]
chrI	2070822	2070973	stable	stable
chrI	2084302	2084453	I1	stable
chrI	2095190	2095341	Mix4	stable
chrI	2097021	2097172	G4	stable
chrI	2119381	2119532	I2	stable
chrI	2126823	2126974	Mix3	stable
chrI	2151768	2151919	Mix5	stable
chrI	2157137	2157288	stable	stable
chrI	2247717	2247868	I2	stable
chrI	2249233	2249384	I2	stable
chrI	2277048	2277199	N+M	stable
chrI	2280408	2280559	Mix6	stable
chrI	2291155	2291306	Mix2	stable
chrI	2292871	2293022	Mix2	stable
chrI	2299698	2299849	Mix4	stable
chrI	2304234	2304385	Mix8	stable
chrI	2306843	2306994	G3	stable
chrI	2307202	2307353	G1	stable
chrI	2312235	2312386	stable	Mix3
chrI	2313049	2313200	stable	stable
chrI	2316036	2316187	G2	stable
chrI	2321888	2322039	G3	stable
chrI	2322682	2322833	G2	stable
chrI	2333146	2333297	stable	stable
chrI	2342137	2342288	Mix5	stable
chrI	2393447	2393598	Mix2	stable
chrI	2401583	2401734	G4	stable
chrI	2420299	2420450	I2	stable
chrI	2420602	2420753	I2	stable
chrI	2421775	2421926	stable	stable
chrI	2428670	2428821	Mix8	I+H [2]
chrI	2433683	2433834	G4	stable
chrI	2436820	2436971	Mix7	stable
chrI	2437571	2437722	Mix6	stable
chrI	2464683	2464834	Mix4	stable
chrI	2485573	2485724	G4	stable
chrI	2489847	2489998	G1	Mix2
chrI	2552937	2553088	Mix4	stable
chrI	2577429	2577580	Mix2	stable
chrI	2580167	2580318	Mix1	stable
chrI	2586260	2586411	stable	stable
chrI	2587351	2587502	I2	stable
chrI	2595465	2595616	Mix1	Mix1
chrI	2598526	2598677	Mix3	stable
chrI	2603724	2603875	N+M	stable
chrI	2605395	2605546	N+M	stable
chrI	2620403	2620554	G3	stable
chrI	2628239	2628390	Mix6	stable
chrI	2629367	2629518	Mix8	stable
chrI	2632611	2632762	stable	stable
chrI	2642414	2642565	G3	stable
chrI	2657121	2657272	I1	stable
chrI	2666718	2666869	I2	stable
chrI	2667914	2668065	I1	stable
chrI	2668692	2668843	Mix3	stable
chrI	2682978	2683129	N+M	stable
chrI	2688108	2688259	G3	stable
chrI	2689408	2689559	I1	stable
chrI	2697139	2697290	Mix4	stable
chrI	2703291	2703442	Mix2	stable
chrI	2706138	2706289	Mix2	stable
chrI	2726656	2726807	G4	stable
chrI	2727643	2727794	Mix1	stable
chrI	2728779	2728930	I2	stable
chrI	2747795	2747946	Mix2	stable
chrI	2758266	2758417	stable	stable
chrI	2758665	2758816	G1	stable
chrI	2761001	2761152	I2	I
chrI	2773894	2774045	Mix3	stable
chrI	2776204	2776355	stable	stable
chrI	2777470	2777621	stable	stable
chrI	2778782	2778933	Mix8	stable
chrI	2780095	2780246	Mix1	stable
chrI	2785983	2786134	H	stable
chrI	2791501	2791652	I2	I
chrI	2800856	2801007	I1	stable
chrI	2818602	2818753	H	I+H [2]
chrI	2830355	2830506	stable	stable
chrI	2831508	2831659	Mix7	stable
chrI	2836926	2837077	Mix7	stable
chrI	2845625	2845776	Mix5	stable
chrI	2853811	2853962	stable	stable
chrI	2857703	2857854	I2	I+H [2]
chrI	2859858	2860009	Mix1	stable
chrI	2861128	2861279	Mix1	stable
chrI	2861651	2861802	G2	stable
chrI	2861885	2862036	Mix8	stable
chrI	2866288	2866439	stable	stable
chrI	2875199	2875350	G1	stable
chrI	2876503	2876654	stable	stable
chrI	2876648	2876799	stable	stable
chrI	2887714	2887865	Mix7	stable
chrI	2901021	2901172	G4	stable
chrI	2924781	2924932	Mix8	stable
chrI	2928125	2928276	stable	stable
chrI	2929661	2929812	G3	stable
chrI	2935661	2935812	stable	Mix2
chrI	2962421	2962572	I2	I+H [1]
chrI	2985180	2985331	Mix6	stable
chrI	2995979	2996130	Mix8	stable
chrI	2996294	2996445	stable	stable
chrI	3010416	3010567	H	stable
chrI	3011799	3011950	H	stable
chrI	3015399	3015550	G4	stable
chrI	3015708	3015859	stable	stable
chrI	3032846	3032997	G4	stable
chrI	3049445	3049596	I2	Mix3
chrI	3059139	3059290	stable	stable
chrI	3070090	3070241	stable	stable
chrI	3096263	3096414	stable	stable
chrI	3103188	3103339	I2	stable
chrI	3110728	3110879	stable	stable
chrI	3119100	3119251	I1	stable
chrI	3137053	3137204	H	stable
chrI	3140605	3140756	Mix3	stable
chrI	3143151	3143302	stable	I+H [2]
chrI	3147847	3147998	stable	stable
chrI	3152117	3152268	G2	stable
chrI	3152489	3152640	G2	I+H [1]
chrI	3162537	3162688	stable	stable
chrI	3192681	3192832	Mix6	stable
chrI	3198968	3199119	G2	stable
chrI	3205123	3205274	I2	I
chrI	3206478	3206629	I2	I+H [2]
chrI	3210403	3210554	G1	stable
chrI	3223002	3223153	Mix8	stable
chrI	3228023	3228174	stable	stable
chrI	3248175	3248326	Mix2	stable
chrI	3248625	3248776	Mix2	stable
chrI	3249126	3249277	Mix3	stable
chrI	3250664	3250815	Mix4	stable
chrI	3265372	3265523	Mix8	Mix5
chrI	3266001	3266152	stable	stable
chrI	3266700	3266851	G4	stable
chrI	3267087	3267238	stable	stable
chrI	3277895	3278046	Mix1	I+H [2]
chrI	3281761	3281912	Mix3	I+H [2]
chrI	3297135	3297286	I1	stable
chrI	3298279	3298430	Mix3	stable
chrI	3307949	3308100	N+M	stable
chrI	3309692	3309843	I1	I+H [2]
chrI	3311204	3311355	stable	stable
chrI	3316619	3316770	I2	stable
chrI	3330903	3331054	I1	stable
chrI	3334043	3334194	G1	stable
chrI	3336240	3336391	Mix4	stable
chrI	3337471	3337622	I2	stable
chrI	3349969	3350120	stable	stable
chrI	3351479	3351630	stable	stable
chrI	3368647	3368798	G1	stable
chrI	3386499	3386650	N+M	stable
chrI	3405713	3405864	Mix1	stable
chrI	3407162	3407313	H	stable
chrI	3409463	3409614	G3	stable
chrI	3409818	3409969	stable	stable
chrI	3419487	3419638	stable	stable
chrI	3425959	3426110	N+M	stable
chrI	3438654	3438805	G1	stable
chrI	3438906	3439057	G3	stable
chrI	3466436	3466587	G1	stable
chrI	3466799	3466950	stable	stable
chrI	3476227	3476378	H	stable
chrI	3481498	3481649	G3	stable
chrI	3499702	3499853	Mix4	stable
chrI	3501231	3501382	stable	stable
chrI	3502730	3502881	Mix8	stable
chrI	3514398	3514549	Mix2	stable
chrI	3516378	3516529	G4	stable
chrI	3529958	3530109	Mix3	I+H [2]
chrI	3531005	3531156	Mix3	I+H [2]
chrI	3533804	3533955	I1	stable
chrI	3534565	3534716	I1	stable
chrI	3546983	3547134	I2	stable
chrI	3562922	3563073	I1	stable
chrI	3563952	3564103	G1	Mix1
chrI	3600818	3600969	stable	stable
chrI	3603868	3604019	G1	stable
chrI	3605737	3605888	G4	stable
chrI	3608272	3608423	G1	stable
chrI	3620423	3620574	Mix4	stable
chrI	3627130	3627281	N+M	stable
chrI	3636618	3636769	Mix2	stable
chrI	3637337	3637488	Mix3	stable
chrI	3648172	3648323	N+M	stable
chrI	3649418	3649569	N+M	stable
chrI	3652776	3652927	Mix6	Mix1
chrI	3663568	3663719	I2	stable
chrI	3664046	3664197	G3	stable
chrI	3671831	3671982	H	stable
chrI	3672770	3672921	I1	stable
chrI	3675840	3675991	Mix3	stable
chrI	3680889	3681040	Mix3	stable
chrI	3682041	3682192	I1	stable
chrI	3684062	3684213	G1	stable
chrI	3684579	3684730	stable	stable
chrI	3697721	3697872	G2	stable
chrI	3709958	3710109	stable	stable
chrI	3710349	3710500	stable	stable
chrI	3721447	3721598	Mix2	stable
chrI	3721706	3721857	Mix2	stable
chrI	3723524	3723675	Mix3	stable
chrI	3724769	3724920	stable	stable
chrI	3726518	3726669	G1	stable
chrI	3726687	3726838	G2	stable
chrI	3739338	3739489	stable	stable
chrI	3740473	3740624	Mix1	stable
chrI	3741224	3741375	G3	stable
chrI	3744292	3744443	Mix1	stable
chrI	3759130	3759281	Mix2	stable
chrI	3781575	3781726	Mix2	stable
chrI	3781778	3781929	stable	stable
chrI	3785307	3785458	Mix1	stable
chrI	3787704	3787855	stable	stable
chrI	3793489	3793640	H	stable
chrI	3806041	3806192	G1	stable
chrI	3806645	3806796	Mix2	stable
chrI	3816963	3817114	G4	stable
chrI	3817368	3817519	G1	stable
chrI	3817840	3817991	stable	stable
chrI	3821768	3821919	Mix8	stable
chrI	3822332	3822483	Mix1	stable
chrI	3824339	3824490	Mix2	stable
chrI	3824702	3824853	stable	stable
chrI	3827080	3827231	Mix8	stable
chrI	3829376	3829527	G4	stable
chrI	3829776	3829927	Mix3	stable
chrI	3830273	3830424	I1	stable
chrI	3837735	3837886	Mix6	stable
chrI	3841580	3841731	Mix8	stable
chrI	3842529	3842680	Mix5	stable
chrI	3862006	3862157	stable	stable
chrI	3862333	3862484	G1	stable
chrI	3866002	3866153	G4	stable
chrI	3866659	3866810	G2	stable
chrI	3866882	3867033	G3	Mix1
chrI	3867315	3867466	stable	stable
chrI	3873359	3873510	stable	I+H [2]
chrI	3873896	3874047	stable	stable
chrI	3876848	3876999	stable	stable
chrI	3881446	3881597	Mix8	stable
chrI	3887192	3887343	stable	stable
chrI	3891561	3891712	N+M	stable
chrI	3897338	3897489	G3	stable
chrI	3899392	3899543	Mix6	stable
chrI	3899822	3899973	H	stable
chrI	3906305	3906456	N+M	stable
chrI	3908527	3908678	stable	stable
chrI	3910626	3910777	stable	stable
chrI	3916778	3916929	H	stable
chrI	3930523	3930674	stable	stable
chrI	3931684	3931835	G2	stable
chrI	3931842	3931993	G2	stable
chrI	3954088	3954239	stable	stable
chrI	3954806	3954957	Mix3	stable
chrI	3958530	3958681	Mix2	stable
chrI	3982917	3983068	G3	stable
chrI	3987780	3987931	Mix6	stable
chrI	3991206	3991357	G1	stable
chrI	3992431	3992582	stable	stable
chrI	3994563	3994714	Mix7	stable
chrI	4004805	4004956	Mix1	stable
chrI	4017510	4017661	Mix1	stable
chrI	4017891	4018042	stable	stable
chrI	4020633	4020784	Mix1	stable
chrI	4032567	4032718	Mix4	stable
chrI	4035466	4035617	N+M	stable
chrI	4074971	4075122	stable	stable
chrI	4081304	4081455	Mix1	stable
chrI	4094038	4094189	G3	stable
chrI	4108732	4108883	Mix6	stable
chrI	4114573	4114724	G1	stable
chrI	4116474	4116625	Mix8	stable
chrI	4125947	4126098	Mix6	stable
chrI	4132242	4132393	stable	stable
chrI	4138761	4138912	stable	stable
chrI	4139112	4139263	Mix6	stable
chrI	4139388	4139539	stable	stable
chrI	4139751	4139902	Mix8	stable
chrI	4140350	4140501	stable	stable
chrI	4140761	4140912	H	I+H [2]
chrI	4147106	4147257	Mix8	stable
chrI	4149345	4149496	stable	stable
chrI	4149761	4149912	H	stable
chrI	4154446	4154597	stable	stable
chrI	4158701	4158852	Mix6	stable
chrI	4161186	4161337	I1	stable
chrI	4161914	4162065	Mix3	stable
chrI	4172085	4172236	stable	stable
chrI	4173833	4173984	I1	Mix1
chrI	4174320	4174471	Mix8	stable
chrI	4174655	4174806	G1	stable
chrI	4174995	4175146	Mix8	stable
chrI	4178549	4178700	stable	stable
chrI	4185947	4186098	G2	stable
chrI	4186367	4186518	I1	stable
chrI	4210391	4210542	G2	stable
chrI	4210753	4210904	G4	stable
chrI	4215728	4215879	stable	stable
chrI	4215989	4216140	stable	stable
chrI	4218436	4218587	Mix4	stable
chrI	4247532	4247683	stable	stable
chrI	4270484	4270635	G4	stable
chrI	4298073	4298224	N+M	stable
chrI	4302326	4302477	Mix8	stable
chrI	4320786	4320937	Mix6	stable
chrI	4367896	4368047	stable	stable
chrI	4373103	4373254	G3	stable
chrI	4373381	4373532	Mix8	stable
chrI	4374295	4374446	stable	stable
chrI	4381786	4381937	G4	stable
chrI	4382097	4382248	G1	stable
chrI	4382273	4382424	Mix8	stable
chrI	4386503	4386654	stable	stable
chrI	4444406	4444557	stable	stable
chrI	4451058	4451209	G4	Mix1
chrI	4456875	4457026	G1	stable
chrI	4457289	4457440	G1	Mix1
chrI	4463163	4463314	stable	Mix1
chrI	4475157	4475308	Mix4	stable
chrI	4480898	4481049	G3	Mix4
chrI	4491563	4491714	Mix3	stable
chrI	4495089	4495240	Mix1	stable
chrI	4511189	4511340	G3	stable
chrI	4516219	4516370	Mix2	stable
chrI	4517044	4517195	I1	stable
chrI	4534944	4535095	stable	stable
chrI	4536076	4536227	Mix2	stable
chrI	4537044	4537195	G3	stable
chrI	4539973	4540124	I2	stable
chrI	4557181	4557332	Mix2	stable
chrI	4563938	4564089	stable	stable
chrI	4573073	4573224	Mix8	stable
chrI	4584780	4584931	stable	stable
chrI	4592364	4592515	stable	stable
chrI	4593490	4593641	stable	I+H [1]
chrI	4602984	4603135	stable	stable
chrI	4633333	4633484	Mix8	stable
chrI	4633606	4633757	Mix8	stable
chrI	4636448	4636599	I1	stable
chrI	4643340	4643491	I2	stable
chrI	4644363	4644514	stable	stable
chrI	4647198	4647349	stable	stable
chrI	4651819	4651970	Mix2	stable
chrI	4652973	4653124	Mix8	stable
chrI	4653238	4653389	G1	stable
chrI	4653802	4653953	stable	stable
chrI	4654136	4654287	Mix2	stable
chrI	4655324	4655475	stable	stable
chrI	4663420	4663571	Mix7	stable
chrI	4671789	4671940	Mix6	stable
chrI	4672239	4672390	stable	stable
chrI	4679538	4679689	Mix7	stable
chrI	4701240	4701391	Mix2	stable
chrI	4703244	4703395	Mix4	stable
chrI	4704388	4704539	Mix8	stable
chrI	4715516	4715667	G3	stable
chrI	4721125	4721276	stable	stable
chrI	4723919	4724070	stable	Mix5
chrI	4727149	4727300	stable	stable
chrI	4731450	4731601	I2	Mix4
chrI	4744815	4744966	stable	stable
chrI	4745429	4745580	Mix6	stable
chrI	4747534	4747685	G3	stable
chrI	4747861	4748012	Mix8	stable
chrI	4765611	4765762	G1	stable
chrI	4769309	4769460	Mix8	stable
chrI	4769598	4769749	stable	stable
chrI	4769975	4770126	stable	stable
chrI	4773074	4773225	stable	stable
chrI	4777883	4778034	N+M	stable
chrI	4785516	4785667	G3	stable
chrI	4786970	4787121	H	stable
chrI	4788541	4788692	stable	stable
chrI	4788967	4789118	stable	stable
chrI	4789930	4790081	stable	stable
chrI	4792536	4792687	stable	stable
chrI	4804470	4804621	stable	stable
chrI	4805432	4805583	G4	stable
chrI	4818485	4818636	Mix6	stable
chrI	4826863	4827014	G2	stable
chrI	4829892	4830043	stable	stable
chrI	4887983	4888134	Mix8	stable
chrI	4895845	4895996	G2	stable
chrI	4900956	4901107	N+M	stable
chrI	4906725	4906876	N+M	stable
chrI	4914329	4914480	Mix3	stable
chrI	4916188	4916339	I1	stable
chrI	4916447	4916598	Mix3	stable
chrI	4917702	4917853	G4	stable
chrI	4918188	4918339	stable	stable
chrI	4921216	4921367	stable	stable
chrI	4926485	4926636	stable	stable
chrI	4932958	4933109	Mix6	stable
chrI	4941309	4941460	N+M	stable
chrI	4943346	4943497	stable	stable
chrI	4958259	4958410	G4	stable
chrI	4958773	4958924	G1	stable
chrI	4962150	4962301	G3	stable
chrI	4967402	4967553	G3	stable
chrI	4967575	4967726	I2	stable
chrI	4973150	4973301	Mix5	stable
chrI	4980087	4980238	stable	stable
chrI	4992214	4992365	stable	stable
chrI	4994627	4994778	Mix6	stable
chrI	4996599	4996750	stable	stable
chrI	5008614	5008765	Mix3	stable
chrI	5018106	5018257	Mix2	stable
chrI	5020159	5020310	N+M	stable
chrI	5025204	5025355	I1	stable
chrI	5028014	5028165	I2	I
chrI	5035681	5035832	Mix3	stable
chrI	5049384	5049535	Mix8	stable
chrI	5049937	5050088	I2	stable
chrI	5055432	5055583	Mix6	stable
chrI	5056997	5057148	Mix1	stable
chrI	5057447	5057598	stable	I+H [2]
chrI	5067140	5067291	Mix5	stable
chrI	5082393	5082544	stable	stable
chrI	5083236	5083387	Mix2	stable
chrI	5084626	5084777	Mix2	stable
chrI	5087918	5088069	stable	stable
chrI	5100642	5100793	Mix4	stable
chrI	5104941	5105092	I2	stable
chrI	5106105	5106256	G3	stable
chrI	5111102	5111253	I2	stable
chrI	5113851	5114002	G1	stable
chrI	5118923	5119074	G3	stable
chrI	5119067	5119218	stable	stable
chrI	5127066	5127217	stable	stable
chrI	5127565	5127716	I2	stable
chrI	5129243	5129394	stable	stable
chrI	5129655	5129806	stable	stable
chrI	5130314	5130465	stable	stable
chrI	5131143	5131294	I2	stable
chrI	5131457	5131608	I1	stable
chrI	5134585	5134736	stable	stable
chrI	5138025	5138176	G3	stable
chrI	5140379	5140530	N+M	stable
chrI	5162440	5162591	G2	stable
chrI	5164940	5165091	G3	stable
chrI	5175688	5175839	G4	stable
chrI	5176124	5176275	G1	I+H [1]
chrI	5186843	5186994	Mix7	stable
chrI	5189135	5189286	Mix7	stable
chrI	5203489	5203640	H	stable
chrI	5212734	5212885	Mix2	stable
chrI	5214857	5215008	N+M	stable
chrI	5243279	5243430	Mix2	stable
chrI	5244218	5244369	stable	stable
chrI	5256726	5256877	G3	stable
chrI	5271098	5271249	G2	stable
chrI	5272616	5272767	Mix6	stable
chrI	5274222	5274373	G1	stable
chrI	5281788	5281939	stable	stable
chrI	5290795	5290946	I1	stable
chrI	5300510	5300661	G1	stable
chrI	5304873	5305024	stable	stable
chrI	5307197	5307348	Mix3	stable
chrI	5307495	5307646	Mix3	stable
chrI	5308241	5308392	stable	stable
chrI	5308581	5308732	N+M	stable
chrI	5316529	5316680	Mix2	stable
chrI	5319296	5319447	stable	stable
chrI	5319499	5319650	G1	stable
chrI	5322361	5322512	I2	stable
chrI	5332052	5332203	stable	Mix4
chrI	5332801	5332952	stable	Mix4
chrI	5335064	5335215	stable	stable
chrI	5344361	5344512	G3	stable
chrI	5345288	5345439	stable	stable
chrI	5345622	5345773	stable	stable
chrI	5345919	5346070	Mix8	stable
chrI	5353883	5354034	stable	stable
chrI	5354140	5354291	I2	stable
chrI	5355018	5355169	stable	stable
chrI	5357159	5357310	G1	Mix5
chrI	5357513	5357664	Mix1	stable
chrI	5358131	5358282	stable	stable
chrI	5367891	5368042	G2	stable
chrI	5376466	5376617	I1	stable
chrI	5377599	5377750	N+M	stable
chrI	5379840	5379991	I2	stable
chrI	5384581	5384732	stable	stable
chrI	5389060	5389211	Mix3	stable
chrI	5393937	5394088	Mix1	stable
chrI	5394816	5394967	Mix3	I+H [1]
chrI	5397994	5398145	stable	Mix3
chrI	5400443	5400594	Mix1	stable
chrI	5411737	5411888	G1	stable
chrI	5412559	5412710	Mix3	stable
chrI	5415634	5415785	Mix8	stable
chrI	5416306	5416457	stable	stable
chrI	5421746	5421897	Mix8	stable
chrI	5422290	5422441	Mix4	stable
chrI	5429859	5430010	stable	stable
chrI	5433129	5433280	H	stable
chrI	5471020	5471171	G1	stable
chrI	5484508	5484659	G1	stable
chrI	5485931	5486082	stable	stable
chrI	5486275	5486426	Mix8	Mix3
chrI	5491356	5491507	stable	stable
chrI	5494185	5494336	stable	stable
chrI	5497552	5497703	I2	stable
chrI	5497697	5497848	I1	stable
chrI	5499159	5499310	Mix1	stable
chrI	5509300	5509451	stable	stable
chrI	5511626	5511777	I1	stable
chrI	5511815	5511966	G1	stable
chrI	5518815	5518966	stable	stable
chrI	5533864	5534015	Mix7	stable
chrI	5536013	5536164	Mix7	stable
chrI	5540099	5540250	Mix1	stable
chrI	5544056	5544207	Mix1	stable
chrI	5545648	5545799	stable	stable
chrI	5550358	5550509	Mix8	stable
chrI	5550558	5550709	stable	stable
chrI	5563723	5563874	G1	stable
chrI	5571476	5571627	Mix8	stable
chrI	5572967	5573118	G2	stable
chrI	5579167	5579318	G1	stable
chrI	5579426	5579577	G3	stable
chrI	5589571	5589722	N+M	stable
chrI	5590084	5590235	stable	stable
chrI	5607617	5607768	stable	stable
chrI	5608957	5609108	G3	stable
chrI	5618459	5618610	Mix3	stable
chrI	5619255	5619406	G2	stable
chrI	5620660	5620811	G1	stable
chrI	5626094	5626245	G1	stable
chrI	5626464	5626615	stable	stable
chrI	5653628	5653779	G3	stable
chrI	5659093	5659244	stable	stable
chrI	5662011	5662162	H	stable
chrI	5673363	5673514	Mix8	stable
chrI	5673693	5673844	G4	stable
chrI	5678045	5678196	I1	stable
chrI	5691676	5691827	stable	stable
chrI	5697717	5697868	I2	stable
chrI	5699078	5699229	stable	stable
chrI	5716446	5716597	Mix6	stable
chrI	5743685	5743836	G3	stable
chrI	5744000	5744151	G3	stable
chrI	5746537	5746688	H	I+H [1]
chrI	5762407	5762558	stable	stable
